Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,SE_A09003_001,SE_A07001_001,SE_A07001_002,SE_A07001_003,SE_A07001_004,SE_A07001_005,SE_A07001_006,SE_A07001_007,SE_A07001_008,SE_A07001_009,SE_A07001_010,SE_A07001_011,SE_A07001_012,SE_A07001_013,SE_A07001_014,SE_A07001_015,SE_A07001_016,SE_A07001_017,SE_A07001_018,SE_A07001_019,SE_A07001_020,SE_A07001_021,SE_A07001_022,SE_A07001_023,SE_A07001_024,SE_A07001_025,SE_A07001_026,SE_A07001_027,SE_A07001_028,SE_A07001_029,SE_A07001_030,SE_A07001_031,SE_A07001_032,SE_A07001_033,SE_A07001_034,SE_A07001_035,SE_A07001_036,SE_A07001_037,SE_A07001_038,SE_A07001_039,SE_A07001_040,SE_A07001_041,SE_A07001_042,SE_A07001_043,SE_A07001_044,SE_A07001_045,SE_A07001_046,SE_A07001_047,SE_A07001_048,SE_A07001_049,SE_A07001_050,SE_A07001_051,SE_A07001_052,SE_A07001_053,SE_A07001_054,SE_A07001_055,SE_A07001_056,SE_A07001_057,SE_A07001_058,SE_A07001_059,SE_A07001_060,SE_A07001_061,SE_A07001_062,SE_A07001_063,SE_A07001_064,SE_A07001_065,SE_A07001_066,SE_A07001_067,SE_A07001_068,SE_A07001_069,SE_A07001_070,SE_A07001_071,SE_A07001_072,SE_A07001_073,SE_A07001_074,SE_A07001_075,SE_A07001_076,SE_A07001_077,SE_A07001_078,SE_A07001_079,SE_A07001_080,SE_A07001_081,SE_A07001_082,SE_A07001_083,SE_A07001_084,SE_A07001_085,SE_A07001_086,SE_A07001_087,SE_A07001_088,SE_A07001_089,SE_A07001_090,SE_A07001_091,SE_A07001_092,SE_A07001_093,SE_A07001_094,SE_A07001_095,SE_A07001_096,SE_A07001_097,SE_A07001_098,SE_A07001_099,SE_A07001_100,SE_A07001_101,SE_A07001_102,SE_A07001_103,SE_A07001_104,SE_A07001_105,SE_A07001_106,SE_A07001_107,SE_A07001_108,SE_A07001_109,SE_A07001_110,SE_A07001_111,SE_A07001_112,SE_A07001_113,SE_A07001_114,SE_A07001_115,SE_A07001_116,SE_A07001_117,SE_A07001_118,SE_A07001_119,SE_A07001_120,SE_A07001_121,SE_A07001_122,SE_A07001_123
"1613940","32000US1613940","Blackfoot, ID Micro Area; Idaho","Blackfoot, Idaho","id","320","00","ACSSF","0002499",,,,,"16",,,,,,,,,,,,,,"13940",,,,,,,,,,,,,,,,,,,,,,,,,,,,45369,45369,3667,4258,4032,2414,3846,5397,5347,5095,5306,3539,1741,727,27152,3573,8395,9952,3747,1110,251,124,51307,54108,,27288,,,38333,48750,42616,56254,17977,4637,5765,2856,2141,1434,711,433,22,2851,71,33,12,0,12,0,4,17,24,0,11,13,0,0,9,0,0,0,9,0,5,0,0,0,4,0,0,1,0,0,0,0,395,27,0,0,0,0,27,0,0,124,0,0,124,0,0,0,237,0,0,75,162,0,0,0,7,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,20,20,0,2,2362,2306,0,0,0,0,0,0,0,0,2220,2204,0,16,0,0,0,0,0,86,4,0,11,0,0,11,0,60,0,0,0,56,56,0
"1614260","32000US1614260","Boise City, ID Metro Area; Idaho","Boise City, Idaho","id","320","00","ACSSF","0002500",,,,,"16",,,,,,,,,,,,,,"14260",,,,,,,,,,,,,,,,,,,,,,,,,,,,677346,677346,44734,50021,52272,30538,60091,93052,91059,86231,79228,55536,24447,10137,439690,38373,113765,151664,92280,30878,7355,5375,54120,54499,47976,41641,73036,,43013,44613,42661,55934,290799,36765,99967,74968,48312,21076,6297,3414,22,43405,7360,1343,1129,378,656,95,48,166,1821,17,213,1213,296,82,503,23,103,92,285,0,3693,203,59,24,178,212,405,825,987,31,769,0,10515,3212,2298,1802,174,322,453,461,0,2123,354,30,1371,56,49,263,3799,0,210,336,1196,464,899,694,1381,540,28,43,25,55,2,688,0,1897,555,29,18,508,607,74,4,70,54,54,0,414,27,111,198,78,193,390,178,118,60,212,23243,21560,126,0,27,28,26,20,25,0,20003,18864,40,276,732,42,9,40,0,1431,156,0,165,207,259,89,0,384,0,150,21,1683,1683,0
"1615420","32000US1615420","Burley, ID Micro Area; Idaho","Burley, Idaho","id","320","00","ACSSF","0002501",,,,,"16",,,,,,,,,,,,,,"15420",,,,,,,,,,,,,,,,,,,,,,,,,,,,43920,43920,3625,4077,3635,2179,3951,5100,5185,4687,5195,3569,1841,876,26453,5485,7752,8923,3058,916,227,92,48095,48750,,37969,,,39792,,41234,51342,18317,6003,6777,2775,1553,708,371,130,16,5977,213,46,13,9,4,0,26,7,42,0,0,42,0,0,0,0,0,0,0,0,125,0,26,0,59,0,33,0,0,0,7,0,165,40,0,0,0,0,8,32,0,0,0,0,0,0,0,0,125,0,0,22,56,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,5585,5461,12,0,2,0,0,10,0,0,5405,5281,0,89,35,0,0,0,0,44,0,0,0,0,13,11,0,20,0,0,0,124,124,0
"1617660","32000US1617660","Coeur d'Alene, ID Metro Area; Idaho","Coeur d'Alene, Idaho","id","320","00","ACSSF","0002502",,,,,"16",,,,,,,,,,,,,,"17660",,,,,,,,,,,,,,,,,,,,,,,,,,,,150128,150128,9017,10042,10130,6011,12196,18525,18307,19139,20626,15852,7663,2620,102732,7341,27945,42230,17039,5911,1511,755,53189,53519,,53307,30743,95478,65464,58099,77570,53154,62952,12186,22124,12236,7762,5576,2117,951,22,3402,1166,314,224,51,153,20,44,46,554,11,54,378,80,31,28,8,20,0,0,0,270,5,33,37,13,5,74,61,0,0,42,0,650,302,121,116,0,5,116,65,0,49,0,0,49,0,0,0,252,0,0,7,192,0,22,31,47,0,0,0,0,9,0,38,0,20,13,0,0,13,0,0,0,0,0,0,0,7,0,0,7,0,0,29,22,14,8,7,1537,768,38,0,4,0,34,0,0,0,587,551,0,14,22,0,0,0,0,143,0,0,0,0,95,0,4,44,0,0,0,769,769,0
"1625200","32000US1625200","Hailey, ID Micro Area; Idaho","Hailey, Idaho","id","320","00","ACSSF","0002503",,,,,"16",,,,,,,,,,,,,,"25200",,,,,,,,,,,,,,,,,,,,,,,,,,,,27765,27765,1630,1964,2114,1133,1919,3017,3524,3850,4206,2884,1034,490,19005,2487,4610,5368,4479,1419,321,321,54530,54772,,,62672,,34375,,41008,57906,13175,3848,3615,1989,1476,1252,701,294,21,3810,335,78,44,8,36,0,0,34,217,81,30,72,0,34,18,0,11,7,0,0,22,0,0,0,0,0,0,7,0,0,15,0,212,54,54,40,14,0,0,0,0,20,0,0,20,0,0,0,116,0,8,0,53,0,55,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,35,0,1,3227,3137,17,0,1,0,0,16,0,0,2912,2851,0,31,18,0,0,12,0,208,6,0,0,4,0,0,0,182,0,0,16,90,90,0
"1626820","32000US1626820","Idaho Falls, ID Metro Area; Idaho","Idaho Falls, Idaho","id","320","00","ACSSF","0002504",,,,,"16",,,,,,,,,,,,,,"26820",,,,,,,,,,,,,,,,,,,,,,,,,,,,140427,140427,12226,12703,12738,6927,11761,18973,17276,15252,15456,10062,5025,2028,84072,7708,22582,30683,16290,4735,1029,1045,54663,55735,,37857,59433,66131,39436,50372,41591,56282,57765,12699,23475,10181,5117,2571,2295,1427,20,7303,608,142,102,0,81,21,0,40,273,8,43,197,18,7,24,0,18,6,0,0,169,0,24,8,7,0,76,54,0,0,0,0,601,296,109,109,0,0,58,129,0,89,0,0,38,12,0,39,203,0,0,0,58,26,119,0,13,0,0,0,0,13,0,0,0,226,43,0,0,43,17,109,12,97,48,48,0,9,9,0,0,0,0,139,42,37,5,97,5729,5423,8,0,7,0,0,1,0,0,5100,4627,0,200,235,16,0,9,13,315,5,0,100,30,0,104,0,76,0,0,0,306,306,0
"1627220","32000US1627220","Jackson, WY-ID Micro Area (part); Idaho","Jackson, Idaho","id","320","00","ACSSF","0002505",,,,,"16",,,,,,,,,,,,,,"27220",,,,,,,,,,,,,,,,,,,,,,,,,,,,10776,10776,819,1026,690,417,770,1381,1866,1462,1327,690,214,114,7054,518,1215,2321,2116,698,93,93,55986,55318,,,,,67333,141034,37440,56942,5060,762,1344,603,691,1142,457,61,28,953,161,151,151,0,151,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,15,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,703,0,0,0,0,0,0,0,0,703,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0
"1630300","32000US1630300","Lewiston, ID-WA Metro Area (part); Idaho","Lewiston, Idaho","id","320","00","ACSSF","0002506",,,,,"16",,,,,,,,,,,,,,"30300",,,,,,,,,,,,,,,,,,,,,,,,,,,,40014,40014,2439,2198,2449,1512,3674,5070,4483,5002,5536,4101,2370,1180,27742,2222,8700,10534,4538,1215,331,202,51804,52590,148047,43508,2499,,65972,,47563,52855,17503,4897,8401,2072,863,817,267,186,16,556,145,4,0,0,0,0,0,4,59,0,14,45,0,0,8,0,8,0,0,0,74,0,0,0,0,23,0,19,0,14,18,0,149,110,107,102,0,5,0,3,0,0,0,0,0,0,0,0,39,0,0,0,32,0,0,7,0,0,0,0,0,0,0,0,0,10,6,0,0,6,0,4,0,4,0,0,0,0,0,0,0,0,0,4,4,4,0,0,248,108,17,0,17,0,0,0,0,0,55,52,0,0,3,0,0,0,0,36,0,0,21,0,0,0,3,12,0,0,0,140,140,0
"1630860","32000US1630860","Logan, UT-ID Metro Area (part); Idaho","Logan, Idaho","id","320","00","ACSSF","0002507",,,,,"16",,,,,,,,,,,,,,"30860",,,,,,,,,,,,,,,,,,,,,,,,,,,,13120,13120,1114,1166,1359,787,1075,1405,1649,1396,1411,959,559,240,7619,706,2520,2855,1085,290,68,95,51583,53103,,40655,,,,250001,,53175,5285,1305,1055,833,1012,763,181,136,25,436,66,10,10,0,0,10,0,0,32,0,0,6,26,0,10,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,14,0,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,365,355,0,0,0,0,0,0,0,0,218,218,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,129,0,8,0,10,10,0
"1634140","32000US1634140","Moscow, ID Micro Area; Idaho","Moscow, Idaho","id","320","00","ACSSF","0002508",,,,,"16",,,,,,,,,,,,,,"34140",,,,,,,,,,,,,,,,,,,,,,,,,,,,38697,38697,2171,1962,1959,1173,9968,5328,3685,3733,4085,2826,1340,467,21464,814,4075,6607,5765,2556,618,1029,43310,45197,28571,49934,,,,23528,37708,45311,17629,5536,5276,2848,1710,1472,455,332,19,2137,215,81,78,66,12,0,0,3,96,0,7,79,10,0,23,0,0,0,23,0,15,3,0,0,0,5,2,0,0,0,5,0,1046,736,662,581,0,81,28,46,0,142,0,0,50,44,41,7,54,0,8,0,44,2,0,0,114,0,0,0,0,0,0,114,0,105,10,2,0,8,6,13,0,13,27,27,0,49,0,0,49,0,0,35,35,35,0,0,736,523,62,0,0,0,0,62,0,0,376,345,0,0,31,0,0,0,0,85,0,0,56,0,0,0,0,0,0,29,0,213,213,0
"1634300","32000US1634300","Mountain Home, ID Micro Area; Idaho","Mountain Home, Idaho","id","320","00","ACSSF","0002509",,,,,"16",,,,,,,,,,,,,,"34300",,,,,,,,,,,,,,,,,,,,,,,,,,,,26232,26232,2090,2014,1719,985,3385,4239,2772,3016,2768,1990,942,312,16039,1960,4471,6785,2046,586,121,70,45154,45365,30903,,,35909,43750,,38578,46594,11117,3944,3170,2079,818,736,215,155,17,2614,386,86,85,43,42,0,0,1,168,0,30,138,0,0,66,0,8,0,54,4,66,0,0,0,0,49,17,0,0,0,0,0,755,71,9,9,0,0,11,25,26,54,0,0,41,13,0,0,621,0,0,19,179,79,0,344,9,0,0,0,0,9,0,0,0,66,66,45,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,1394,1302,0,0,0,0,0,0,0,0,1244,1240,0,0,4,0,0,0,0,58,46,0,0,0,8,0,0,4,0,0,0,92,92,0
"1636620","32000US1636620","Ontario, OR-ID Micro Area (part); Idaho","Ontario, Idaho","id","320","00","ACSSF","0002510",,,,,"16",,,,,,,,,,,,,,"36620",,,,,,,,,,,,,,,,,,,,,,,,,,,,22839,22839,1495,1633,1982,1066,1786,2606,2578,2991,2843,2233,1293,333,14877,1955,5152,5660,1546,318,185,61,48447,48769,,,,,42829,63269,48729,48099,9360,2387,3866,1567,487,361,543,149,19,1456,102,23,23,13,0,10,0,0,44,0,0,44,0,0,27,0,0,0,27,0,8,0,0,0,8,0,0,0,0,0,0,0,99,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,71,0,0,0,56,4,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,0,1247,1230,4,0,0,0,0,4,0,0,1226,1170,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0
"1638540","32000US1638540","Pocatello, ID Metro Area; Idaho","Pocatello, Idaho","id","320","00","ACSSF","0002511",,,,,"16",,,,,,,,,,,,,,"38540",,,,,,,,,,,,,,,,,,,,,,,,,,,,84113,84113,6336,6360,6251,3615,8952,12804,10348,8690,9801,6599,3259,1098,52599,4215,13694,19934,9807,3102,986,861,47390,48864,,44229,36429,,27917,27614,36105,49238,34590,9517,16547,3532,1905,1157,1060,872,18,3408,310,72,43,14,29,0,0,29,119,0,5,104,0,10,23,10,0,0,13,0,96,0,9,0,12,0,0,75,0,0,0,0,1492,455,316,300,0,16,70,58,11,175,0,0,87,13,15,60,273,0,0,104,126,7,6,30,589,0,0,0,0,0,0,589,0,235,88,32,0,56,0,68,51,17,0,0,0,79,0,0,79,0,0,114,33,26,7,81,1257,1081,16,0,0,6,10,0,0,0,831,812,0,0,19,0,0,0,0,234,0,0,32,0,35,16,0,67,0,84,0,176,176,0
"1639940","32000US1639940","Rexburg, ID Micro Area; Idaho","Rexburg, Idaho","id","320","00","ACSSF","0002512",,,,,"16",,,,,,,,,,,,,,"39940",,,,,,,,,,,,,,,,,,,,,,,,,,,,51130,51130,4669,3341,3770,2149,12823,7540,4461,3966,3902,2641,1351,517,24378,1735,5081,9772,5262,1586,429,513,39506,40352,23358,,,,33523,22917,32989,41069,20543,7550,7326,2027,2065,775,323,477,17,2363,39,14,14,0,14,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,195,50,20,30,0,27,118,0,100,0,0,82,0,0,18,100,0,0,0,89,11,0,0,4,0,0,0,0,0,0,4,0,110,6,0,0,6,0,0,0,0,0,0,0,104,53,0,0,51,0,20,6,0,6,14,1795,1476,0,0,0,0,0,0,0,0,1204,1186,18,0,0,0,0,0,0,272,0,32,80,0,24,66,0,50,0,20,0,319,319,0
"1641760","32000US1641760","Sandpoint, ID Micro Area; Idaho","Sandpoint, Idaho","id","320","00","ACSSF","0002513",,,,,"16",,,,,,,,,,,,,,"41760",,,,,,,,,,,,,,,,,,,,,,,,,,,,41855,41855,1950,2323,2585,1608,2557,3854,4681,5440,7629,5879,2658,691,30832,2736,9333,11843,4627,1393,507,393,45607,45760,,35436,,,53828,53587,56311,45641,14977,3281,4788,2011,1990,1410,967,530,26,1137,413,136,109,0,109,0,0,27,245,0,31,107,3,104,0,0,0,0,0,0,32,0,0,0,6,0,0,10,0,0,16,0,156,28,6,6,0,0,0,22,0,0,0,0,0,0,0,0,128,0,0,0,39,89,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,33,33,13,20,0,526,196,0,0,0,0,0,0,0,0,173,142,0,17,0,9,5,0,0,23,23,0,0,0,0,0,0,0,0,0,0,330,330,0
"1646300","32000US1646300","Twin Falls, ID Micro Area; Idaho","Twin Falls, Idaho","id","320","00","ACSSF","0002514",,,,,"16",,,,,,,,,,,,,,"46300",,,,,,,,,,,,,,,,,,,,,,,,,,,,105287,105287,8356,8681,8520,4528,9186,14565,12600,11880,11922,8484,4658,1907,66016,9778,19377,25074,7955,2515,859,458,48403,49081,,,,,46538,32396,41882,50397,46283,12854,18254,7296,4455,1912,844,668,18,10404,1238,53,30,15,4,11,19,4,246,0,49,175,22,0,43,0,17,26,0,0,896,0,0,0,0,43,49,0,512,4,288,0,1444,129,67,54,13,0,36,26,0,505,22,0,1,163,0,319,641,79,0,0,217,8,102,235,169,141,0,0,28,0,0,0,0,259,106,8,0,98,0,61,0,61,83,83,0,9,0,0,0,9,0,70,29,20,9,41,7393,7234,45,0,0,0,36,9,0,0,6868,6511,0,294,19,0,44,0,0,321,0,0,17,0,0,15,0,262,0,27,0,159,159,0
"1714010","32000US1714010","Bloomington, IL Metro Area; Illinois","Bloomington, Illinois","il","320","00","ACSSF","0021565",,,,,"17",,,,,,,,,,,,,,"14010",,,,,,,,,,,,,,,,,,,,,,,,,,,,189407,189407,11468,11952,11237,6920,31881,24659,22871,23165,21859,13281,6694,3420,115949,5320,30713,30900,32778,11934,2119,2185,63333,65384,29778,58250,88092,,53636,44069,41393,66609,94529,20863,41691,15245,7722,5792,2115,1101,18,12227,1209,416,394,218,161,15,14,8,202,44,5,113,30,10,17,16,0,0,1,0,574,5,28,0,152,63,126,0,0,14,186,0,7713,955,598,495,14,89,112,245,0,5799,0,0,5627,26,89,57,823,15,14,4,551,117,100,22,136,0,12,0,0,32,0,92,0,802,68,41,27,0,465,80,46,34,58,58,0,90,15,0,50,25,41,39,5,4,1,34,2464,2335,197,0,39,42,23,39,0,54,1757,1300,0,12,300,138,0,7,0,381,13,0,192,10,91,0,10,0,0,21,44,129,129,0
"1715460","32000US1715460","Burlington, IA-IL Micro Area (part); Illinois","Burlington, Illinois","il","320","00","ACSSF","0021566",,,,,"17",,,,,,,,,,,,,,"15460",,,,,,,,,,,,,,,,,,,,,,,,,,,,6927,6927,342,297,391,280,503,637,645,990,1164,921,544,213,5114,533,2341,1514,588,126,8,4,47428,47516,,,,,,,,47596,3111,455,559,1045,555,354,103,40,25,78,5,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,49,4,0,0,0,0,0,4,0,34,0,0,0,0,34,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,13,13,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1715900","32000US1715900","Canton, IL Micro Area; Illinois","Canton, Illinois","il","320","00","ACSSF","0021567",,,,,"17",,,,,,,,,,,,,,"15900",,,,,,,,,,,,,,,,,,,,,,,,,,,,35733,35733,1753,1897,2175,1328,2848,4328,4652,4835,5045,3687,1963,1222,25732,3200,8634,9349,3121,1137,186,105,48599,48718,46324,,21406,,,,31974,48904,14428,4028,2906,1761,2010,2752,732,239,25,734,168,15,15,2,4,9,0,0,3,0,3,0,0,0,28,8,20,0,0,0,122,0,0,0,77,0,12,10,0,0,23,0,71,23,0,0,0,0,8,15,0,0,0,0,0,0,0,0,9,0,2,0,7,0,0,0,8,0,0,0,0,0,0,8,31,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,14,14,0,14,0,477,440,1,0,1,0,0,0,0,0,400,365,0,18,17,0,0,0,0,39,10,0,20,0,0,0,0,9,0,0,0,37,37,0
"1716020","32000US1716020","Cape Girardeau, MO-IL Metro Area (part); Illinois","Cape Girardeau, Illinois","il","320","00","ACSSF","0021568",,,,,"17",,,,,,,,,,,,,,"16020",,,,,,,,,,,,,,,,,,,,,,,,,,,,6776,6776,485,428,504,229,505,743,663,835,1034,820,389,141,4625,996,1606,1526,374,95,23,5,31014,37773,23084,,,,,,,38068,2075,449,403,402,421,188,141,71,27,58,11,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,3,0,0,0,0,3,0,0,32,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1716060","32000US1716060","Carbondale-Marion, IL Metro Area; Illinois","Carbondale-Marion, Illinois","il","320","00","ACSSF","0021569",,,,,"17",,,,,,,,,,,,,,"16060",,,,,,,,,,,,,,,,,,,,,,,,,,,,126592,126592,7223,6525,7775,3998,18250,17443,14665,14893,15789,11448,5876,2707,82821,7110,22944,29299,12380,7538,1445,2105,42407,45643,18382,25000,40965,,,19897,38656,45766,51181,10675,19026,9993,5640,3164,1773,910,21,4372,469,89,39,17,16,6,3,47,168,0,16,144,8,0,17,13,4,0,0,0,188,0,22,11,50,35,8,18,0,0,44,7,2508,733,389,349,0,40,119,225,0,664,0,113,264,56,38,193,759,33,84,9,119,46,389,79,352,87,0,0,45,10,0,210,0,367,7,0,7,0,38,14,0,14,30,17,13,278,92,4,172,10,0,9,9,9,0,0,1019,890,45,0,2,0,18,25,0,0,592,456,0,0,82,28,0,1,25,253,0,0,17,0,115,0,0,16,0,105,0,129,129,0
"1716460","32000US1716460","Centralia, IL Micro Area; Illinois","Centralia, Illinois","il","320","00","ACSSF","0021570",,,,,"17",,,,,,,,,,,,,,"16460",,,,,,,,,,,,,,,,,,,,,,,,,,,,38305,38305,2395,2599,2294,1441,3044,4508,4353,5060,5383,3957,2085,1186,26532,2948,9371,10174,2633,1159,189,58,44679,46057,23232,,49594,,,29167,16803,46281,16063,4050,5298,2801,1953,1161,425,375,20,522,68,15,12,6,6,0,3,0,39,9,6,14,10,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,9,0,201,30,17,17,0,0,11,2,0,11,0,0,11,0,0,0,113,0,4,0,94,11,0,4,47,37,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,241,13,0,0,0,0,13,0,0,228,207,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0
"1716580","32000US1716580","Champaign-Urbana, IL Metro Area; Illinois","Champaign-Urbana, Illinois","il","320","00","ACSSF","0021571",,,,,"17",,,,,,,,,,,,,,"16580",,,,,,,,,,,,,,,,,,,,,,,,,,,,237849,237849,13270,12910,12189,7949,50639,33981,25900,24916,26522,16388,9012,4173,140892,7520,33902,41682,29980,17587,3604,6617,50720,56684,30390,49375,24283,,48384,36250,38986,57406,111096,18750,49192,24786,10421,4738,2053,1156,19,25058,2659,487,380,210,147,23,43,64,683,44,93,453,36,57,351,148,56,13,134,0,1138,8,2,98,320,54,211,170,19,29,227,0,15921,9503,7099,6430,93,576,257,2125,22,3172,0,94,2604,155,193,126,2572,117,150,118,1142,125,686,234,619,101,56,26,0,240,0,196,55,2362,183,77,54,52,947,366,267,99,41,41,0,320,58,34,163,65,505,77,69,62,7,8,4039,3586,110,0,25,14,16,31,0,24,2580,2235,89,10,73,78,0,36,59,896,122,7,179,49,310,73,0,93,16,36,11,453,453,0
"1716660","32000US1716660","Charleston-Mattoon, IL Micro Area; Illinois","Charleston-Mattoon, Illinois","il","320","00","ACSSF","0021572",,,,,"17",,,,,,,,,,,,,,"16660",,,,,,,,,,,,,,,,,,,,,,,,,,,,63439,63439,3058,3243,3587,2023,10988,8248,6646,7323,8144,5498,3243,1438,40540,3885,12987,13951,5622,2961,342,792,43253,44775,14728,,28977,,,27944,31027,45021,28058,9185,8889,4446,3041,1357,890,250,17,1377,216,41,41,19,22,0,0,0,41,0,11,23,0,7,24,19,0,0,5,0,110,16,0,0,0,36,0,11,0,0,47,0,650,188,141,103,0,38,13,34,0,303,0,34,173,48,0,48,64,0,0,0,39,0,16,9,95,0,0,0,9,19,0,67,0,88,14,14,0,0,0,74,8,66,0,0,0,0,0,0,0,0,0,33,33,13,20,0,390,300,58,0,0,56,0,2,0,0,226,122,0,0,85,0,19,0,0,16,0,0,0,0,5,5,0,0,0,6,0,90,90,0
"1716980","32000US1716980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area (part); Illinois","Chicago-Naperville-Elgin, Illinois","il","320","00","ACSSF","0021573",,,,,"17",,,,,,,,,,,,,,"16980",,,,,,,,,,,,,,,,,,,,,,,,,,,,8677754,8677754,541689,560412,579380,354529,811357,1265096,1166400,1189043,1066606,657962,334376,150904,5830387,711949,1351573,1549387,1345205,637101,152231,82941,67003,76983,37680,45380,85746,61056,48228,59939,51673,81659,3986484,324535,850108,731709,774639,734824,436936,133733,32,1638699,348374,25704,15559,7609,6435,1515,7363,2782,28673,2390,4345,18055,1838,2045,35335,13752,18731,458,2354,40,257506,3451,4857,1830,131177,14029,14982,24485,8798,6080,47817,1156,469126,122339,74752,61493,5504,7755,9113,36459,2015,179597,715,3324,135655,6386,25876,7641,115141,2206,1354,2907,80676,5679,16608,5711,46461,12253,4605,2530,6937,3261,393,16482,5588,54518,10586,3609,1906,5071,3107,10391,4876,5515,2117,2046,71,24562,6436,1103,14115,2908,3755,3196,2831,2215,616,365,763485,748271,25002,223,7882,3426,4173,6799,1070,1429,669769,619625,850,8709,23143,9929,1683,1210,4620,53500,4073,1386,4797,1532,12369,16924,778,7447,506,2558,1130,15214,15176,38
